"id"	"forme"	"label"
"monoconsonnantisme"	"Monoconsonnantisme"	"forme préférée"
"monogramme"	"Monogramme"	"forme préférée"
"monologue"	"Monologue"	"forme préférée"
"monomorphique"	"Monomorphique"	"forme préférée"
"monostiche"	"Monostiche"	"forme préférée"
"monostiquefaux"	"Monostique faux"	"forme préférée"
"monostiques"	"Monostique"	"forme préférée"
"monostiques"	"Monostiques"	"forme alternative"
"monostructure"	"Monostructure"	"forme préférée"
"monosyllabe"	"Monosyllabe"	"forme préférée"
"monosyllabe"	"Monosyllabes"	"forme alternative"
"monosyllabe"	"Monosyllabique"	"forme alternative"
"monosyllabe"	"Sonnet monosyllabique"	"forme alternative"
"monosyllabe"	"Vers monosyllabiques"	"forme alternative"
"monovocalisme"	"Mono-vocalismes"	"forme alternative"
"monovocalisme"	"Monovocalisme"	"forme préférée"
"monovocalismeanglais"	"Monovocalisme anglais"	"forme préférée"
"montagecombinatoire"	"Montage combinatoire"	"forme préférée"
"montagedemontage"	"Montage-démontage"	"forme préférée"
"morale"	"Morale"	"forme préférée"
"moraleelementaire"	"Me"	"forme alternative"
"moraleelementaire"	"Morale elémentaire"	"forme alternative"
"moraleelementaire"	"Morale élémentaire"	"forme alternative"
"moraleelementaire"	"Morale élémentaire"	"forme alternative"
"moraleelementaire"	"Morale élémentaire"	"forme alternative"
"moraleelementaire"	"Morales élémentaires"	"forme préférée"
"moraleselementaires"	"Morales elémentaires"	"forme alternative"
"moraleselementaires"	"Morales élémentaires"	"forme alternative"
"morphemes"	"Morphèmes"	"forme préférée"
"morphisme"	"Isomorphisme"	"forme alternative"
"morphisme"	"Isomorphismes"	"forme alternative"
"morphisme"	"Morphisme"	"forme préférée"
"morphisme"	"Morphismes"	"forme alternative"
"morphologieeskimo"	"Morphologie eskimo"	"forme préférée"
"motschauvesouris"	"Mots chauve-souris"	"forme préférée"
"motscomposesdecomposes"	"Mots composés décomposés"	"forme préférée"
"motscroises"	"Mots croisés"	"forme alternative"
"motscroises"	"Mots croisés"	"forme alternative"
"motscroises"	"Mots-croisés"	"forme préférée"
"motscroisespalindromiques"	"Mots croisés palindromiques"	"forme préférée"
"motsdevalises"	"Mots dévalisés"	"forme préférée"
"motsidentiquessaufunelettre"	"Mots identiques sauf une lettre"	"forme préférée"
"motsisoceles"	"Mots isocèles"	"forme préférée"
"motspleins"	"Mots pleins"	"forme préférée"
"motsrepetes"	"Mots répétés"	"forme préférée"
"motsvalisenaturels"	"Mots valise naturels"	"forme préférée"
"multiplicationautomatique"	"Multiplication automatique"	"forme préférée"
"multiplications"	"Multiplication"	"forme préférée"
"multiplications"	"Multiplications"	"forme alternative"
"musiquealgorithmique"	"Musique algorithmique"	"forme préférée"
"musiqueaprogramme"	"Musique à programme"	"forme préférée"
"musiqueparordinateurs"	"Musique par ordinateurs"	"forme préférée"
"musiquepotentielle"	"Musique potentielle"	"forme préférée"
"musiquepotentielle"	"Musique potentielle"	"forme alternative"
"mystere"	"Mystère"	"forme préférée"
"mythe"	"Mythe"	"forme préférée"
"mythedodipe"	"Mythe d’Œdipe"	"forme préférée"
"mythologique"	"Mythologique"	"forme alternative"
"mythologique"	"Représentation mythologique de l’espace"	"forme préférée"
"n1n1"	"Définition n+1 n-1"	"forme préférée"
"n1n1"	"N+1 n-1"	"forme alternative"
"narrationnonpalindromique"	"Narration non-palindromique"	"forme préférée"
"narrationparicosaedre"	"Narration par icosaèdre"	"forme préférée"
"nasalisation"	"Nasalisation"	"forme préférée"
"nature"	"Nature"	"forme préférée"
"navf"	"Navf"	"forme alternative"
"navf"	"Nouvelle à votre façon (Navf)"	"forme préférée"
"negation"	"Négation"	"forme préférée"
"neobelge"	"Néobelge"	"forme préférée"
"neofrancais"	"Néo-français"	"forme préférée"
"neolangage"	"Néolangage"	"forme préférée"
"neolangage"	"Néolangages"	"forme alternative"
"neologisation"	"Néologisation"	"forme préférée"
"neologisme"	"Néologisme"	"forme préférée"
"neologisme"	"Néologismes"	"forme alternative"
"nine"	"N-ine"	"forme préférée"
"nombre"	"Nombre"	"forme préférée"
"nombre"	"Nombres"	"forme alternative"
"nombredeperec"	"Nombre de Perec"	"forme préférée"
"nombredeperec"	"Nombre de perec"	"forme alternative"
"nombredeperec"	"Nombres de perec"	"forme alternative"
"nombredor"	"Nombre d’or"	"forme préférée"
"nombresdefibonacci"	"Nombre de Fibonacci"	"forme préférée"
"nombresdefibonacci"	"Nombres de fibonacci"	"forme alternative"
"nombresdequeneau"	"Nombres de Queneau"	"forme préférée"
"nombrespremiers"	"Nombres premiers"	"forme préférée"
"nombresqueneau"	"Nombres Queneau"	"forme préférée"
"nombresremarquables"	"Nombres remarquables"	"forme préférée"
"nomssuperlatifs"	"Noms superlatifs"	"forme préférée"
"noneruditioninterne"	"Non érudition interne"	"forme préférée"
"nonjourdainienne"	"littérature non-jourdainienne"	"forme préférée"
"nonjourdainienne"	"Non-jourdainienne"	"forme alternative"
"nonpoesie"	"Non-poésie"	"forme préférée"
"nonserieux"	"Non-sérieux"	"forme préférée"
"notation"	"Notation"	"forme préférée"
"notation"	"Rotation"	"forme alternative"
"notionalphonseallaisienne"	"Notion alphonseallaisienne"	"forme préférée"
"notiondejeu"	"Notion de jeu"	"forme préférée"
"notiondensemble"	"Notion d’ensemble"	"forme préférée"
"notions"	"Notions"	"forme préférée"
"nouveauroman"	"Nouveau roman"	"forme préférée"
"nouvelle"	"Nouvelle"	"forme préférée"
"nouvelle"	"Nouvelles"	"forme alternative"
"nouvelleaprogramme"	"Nouvelle à programme"	"forme préférée"
"nouvelleenrubandemobius"	"Nouvelle en ruban de Möbius"	"forme préférée"
"nouvellepalindromique"	"Nouvelle palindromique"	"forme préférée"
"nouvellepoliciere"	"Nouvelle policière"	"forme préférée"
"nouvellestuilees"	"Nouvelles « tuilées »"	"forme préférée"
"objectivite"	"Objectivite"	"forme alternative"
"objectivite"	"Objectivité"	"forme préférée"
"oeuvredart"	"Oeuvre d’art"	"forme préférée"
"oligogrammes"	"Oligogrammes"	"forme préférée"
"onomatopees"	"Onomatopées"	"forme préférée"
"ontonymie"	"Ontonymie"	"forme préférée"
"ontonymie"	"Oritonyrime"	"forme alternative"
"onzine"	"Onzine"	"forme préférée"
"operations"	"Opérations"	"forme préférée"
"operationslinguistiques"	"Opérations linguistiques"	"forme préférée"
"ordinales"	"Ordinales"	"forme préférée"
"ordinateur"	"Ordinateur"	"forme préférée"
"ordinateur"	"Ordinateur"	"forme alternative"
"ordrealphabetique"	"Ordre alphabétique"	"forme préférée"
"ordrealphabetiqueditpourqi"	"Ordre alphabétique dit « pourqi »"	"forme préférée"
"ordrealphabetiqueditpourqi"	"Ordre alphabétique pourqi"	"forme alternative"
"ordredesmotslatins"	"Ordre des mots latins"	"forme préférée"
"organigramme"	"Organigramme"	"forme préférée"
"orthonymie"	"Orthonymie"	"forme préférée"
"oule"	"Oule"	"forme alternative"
"oule"	"Oulè"	"forme préférée"
"oule"	"Oulè"	"forme alternative"
"oulibasque"	"Oulibasque"	"forme préférée"
"oulicompo"	"Oulicompo"	"forme préférée"
"oulipianite"	"Oulipianité"	"forme préférée"
"oulipienneries"	"Oulipienneries"	"forme préférée"
"oulipiens"	"Oulipiens"	"forme préférée"
"oulipisationparacceleration"	"Oulipisation par accélération"	"forme préférée"
"oulipo"	"Oulipo"	"forme préférée"
"oulipoaufeu"	"Oulipoaufeu"	"forme préférée"
"oulipodeballe"	"Oulipo-de-balle"	"forme préférée"
"oulipodie"	"Oulipodie"	"forme préférée"
"oulipoete"	"Oulipoèmes"	"forme alternative"
"oulipoete"	"Oulipoètes"	"forme préférée"
"oulipofondamental"	"Oulipo fondamental"	"forme préférée"
"oulipolee"	"Oulipolée"	"forme préférée"
"ouliponavov"	"Ouliponavov"	"forme préférée"
"ouliponegatif"	"Ouliponégatif"	"forme préférée"
"oulipopedago"	"Oulipo pédago"	"forme préférée"
"oulipopedago"	"Oulipo pédago"	"forme alternative"
"oulipopedago"	"Oulipo-pédago"	"forme alternative"
"oulipopedago"	"Oulipo-pédago"	"forme alternative"
"ouliporime"	"Ouliporime "	"forme préférée"
"ouliporismes"	"Ouliporismes"	"forme préférée"
"ouliposemantique"	"L’oulipo sémantique"	"forme alternative"
"ouliposemantique"	"Oulipo sémantique"	"forme alternative"
"ouliposemantique"	"Oulipo sémantique"	"forme alternative"
"ouliposemantique"	"Oulipo sémantique"	"forme alternative"
"ouliposemantique"	"Oulipo-sémantique"	"forme préférée"
"ouliposemantique"	"Ouliposémantique"	"forme alternative"
"ouliposexe"	"Oulipo-sexe"	"forme préférée"
"oulipotage"	"Oulipotage"	"forme préférée"
"oulipotage"	"Oulipotages"	"forme alternative"
"oulipoterie"	"Oulipoterie"	"forme préférée"
"oulipothemantique"	"Oulipo thémantique"	"forme alternative"
"oulipothemantique"	"Oulipothématique"	"forme préférée"
"oulipotheses"	"Oulipothèses"	"forme préférée"
"oulipotier"	"Oulipotier"	"forme préférée"
"oulisse"	"Oulisse"	"forme préférée"
"oupeinpo"	"Oupeinpo"	"forme préférée"
"oupeinpotheses"	"Oupeinpothèses"	"forme préférée"
"ousexpo"	"Ousexpo"	"forme préférée"
"ouvragesscientifiques"	"Ouvrages scientifiques"	"forme préférée"
"ouvre"	"Œuvre"	"forme préférée"
"ouvrepotentielle"	"Œuvre potentielle"	"forme préférée"
"ouvrepotentielle"	"Œuvrepotentielle"	"forme alternative"
"ouvreslimites"	"Œuvres-limites"	"forme préférée"
"ouvroir"	"Ouvroir"	"forme préférée"
"ouvroir"	"Ouvroir"	"forme alternative"
"ouvroirxpotentiel"	"Ouvroir x potentiel"	"forme préférée"
"p_"	"∏"	"forme préférée"
"paf"	"Paf"	"forme alternative"
"paf"	"Paf (Programmation Automatique des Formules)"	"forme préférée"
"pagesalternees"	"Pages alternées"	"forme préférée"
"palf"	"Palf"	"forme alternative"
"palf"	"Production Automatique de Littérature Française "	"forme préférée"
"palindrome"	"Dipalindrome"	"forme alternative"
"palindrome"	"Palindrime"	"forme alternative"
"palindrome"	"Palindrome"	"forme préférée"
"palindrome"	"Palindrome"	"forme alternative"
"palindrome"	"Palindrome bilingue"	"forme alternative"
"palindrome"	"Palindrome de contraintes"	"forme alternative"
"palindrome"	"Palindrome de la contrainte"	"forme alternative"
"palindrome"	"Palindrome phonétique"	"forme alternative"
"palindrome"	"Palindromes"	"forme alternative"
"palindrome"	"Palindromes bilingues"	"forme alternative"
"palindrome"	"Palindromes phonétiques"	"forme alternative"
"palindromeaumiroir"	"Palindrome au miroir"	"forme préférée"
"palindromebilingue"	"Palindrome bilingue"	"forme alternative"
"palindromedeparagraphes"	"Palindrome de paragraphes"	"forme préférée"
"palindromedephrases"	"Palindrome de phrases"	"forme préférée"
"palindromederepliques"	"Palindrome de répliques"	"forme préférée"
"palindromedesyntagmes"	"Palindrome de syntagmes"	"forme préférée"
"palindromedhemistiches"	"Palindrome d’hémistiches"	"forme préférée"
"palindromelipogrammatiquemonovocalique"	"Palindrome lipogrammatique monovocalique"	"forme préférée"
"palindromeoptique"	"Palindrome optique"	"forme préférée"
"palindromequebecois"	"Palindrome québécois"	"forme préférée"
"palindromes"	"Palindromes"	"forme alternative"
"palindromesbilingues"	"Palindromes bilingues"	"forme alternative"
"palindromesbilinguesphonetiquesfrancoallemands"	"Palindromes bilingues phonétiques franco-allemands"	"forme préférée"
"palindromesdemots"	"Palindromes de mots"	"forme préférée"
"palindromesemantique"	"Palindrome sémantique"	"forme préférée"
"palindromesexuel"	"Palindrome sexuel"	"forme préférée"
"palindromesphonetiques"	"Palindromes phonétiques"	"forme alternative"
"palindromespossiblesenchinois"	"Palindromes possibles en chinois"	"forme préférée"
"palindromesverticaux"	"Palindromes verticaux"	"forme préférée"
"palindromesyllabique"	"Palindrome syllabique"	"forme préférée"
"palindromeverbal"	"Palindrome verbal"	"forme préférée"
"palindromiques"	"Palindromiques"	"forme préférée"
"pangramme"	"Pangramme"	"forme préférée"
"pangramme"	"Pangrammes"	"forme alternative"
"pangrammeminimal"	"Pangramme minimal"	"forme préférée"
"pangrammeminimal"	"Pangrammes minimaux"	"forme alternative"
"pangrammes"	"Pangrammes"	"forme alternative"
"pantoum"	"Pantoum"	"forme préférée"
"pantoum"	"Pantoum"	"forme alternative"
"paradoxe"	"Paradoxe"	"forme préférée"
"paradoxe"	"Paradoxes"	"forme alternative"
"paradoxederichard"	"Paradoxe de Richard"	"forme préférée"
"paradoxederussell"	"Paradoxe de Russell"	"forme préférée"
"paradoxederussell"	"Paradoxe de russell"	"forme alternative"
"paradoxedumenteur"	"Paradoxe du menteur"	"forme préférée"
"paradoxessemantiques"	"Paradoxes sémantiques"	"forme préférée"
"paradoxesyntaxique"	"Paradoxe syntaxique"	"forme préférée"
"parafrancais"	"Parafrançais"	"forme préférée"
"paralitterature"	"Paralittérature"	"forme préférée"
"paralogismes"	"Paralogismes"	"forme préférée"
"paramagination"	"Paramagination"	"forme préférée"
"parametres"	"Paramètres"	"forme préférée"
"paraphonies"	"Paraphonies"	"forme préférée"
"parcerime"	"Parce-rime"	"forme préférée"
"parentheses"	"Parenthèses"	"forme préférée"
"parenthesescroisees"	"Parenthèses croisées"	"forme préférée"
"parodie"	"Parodie"	"forme préférée"
"partiesdudiscours"	"Parties du discours"	"forme préférée"
"pastiche"	"Pastiche"	"forme préférée"
"pasticheautomatique"	"Pastiche automatique"	"forme préférée"
"pasticheinvolontaire"	"Pastiche involontaire"	"forme préférée"
"pasticheslitteraires"	"Pastiches littéraires"	"forme préférée"
"patalegomenes"	"Patalegomenes"	"forme alternative"
"patalegomenes"	"Patalegomènes"	"forme préférée"
"pataphysique"	"'pataphysique"	"forme alternative"
"pataphysique"	"Pataphysique"	"forme préférée"
"pataphysique"	"Pataphysique"	"forme alternative"
"peinturealgorithmique"	"Peinture algorithmique"	"forme préférée"
"peintureparordinateurs"	"Peinture par ordinateurs"	"forme préférée"
"peinturesemantique"	"Peinture sémantique"	"forme préférée"
"penseeartificielle"	"Pensée artificielle"	"forme préférée"
"penseevecue"	"Pensée vécue"	"forme préférée"
"pentametre"	"Pentamètre"	"forme préférée"
"perecien"	"Perécien"	"forme préférée"
"perforations"	"Perforations"	"forme préférée"
"periphrases"	"Périphrases"	"forme préférée"
"permutationcomplementaire"	"Permutation complémentaire"	"forme préférée"
"permutations"	"Permutation"	"forme préférée"
"permutations"	"Permutations"	"forme alternative"
"permutations"	"Permutations"	"forme alternative"
"permutationsdinfinites"	"Permutations d’infinités"	"forme préférée"
"permutationspirale"	"Permutation spirale"	"forme préférée"
"permutationssyllabiques"	"Permutations syllabiques"	"forme préférée"
"personnages"	"Personnage + 7"	"forme alternative"
"personnages"	"Personnages"	"forme préférée"
"personnageshomonymes"	"Personnages homonymes"	"forme préférée"
"perspectives"	"Perspectives"	"forme préférée"
"perverbe"	"Perverbe"	"forme préférée"
"perverbe"	"Perverbes"	"forme alternative"
"perverbes"	"Perverbes"	"forme alternative"
"peuhboum"	"Peuh boum"	"forme préférée"
"peuhboum"	"Peuh-mon boum"	"forme alternative"
"phemes"	"Phèmes"	"forme préférée"
"phenomenedesbardes"	"Phénomène des bardes"	"forme préférée"
"philosophie"	"Philosophie"	"forme préférée"
"phoneme"	"Aphonèmes"	"forme alternative"
"phoneme"	"Phonème"	"forme préférée"
"phoneme"	"Phonèmes"	"forme alternative"
"phonemessignifiants"	"Phonèmes signifiants"	"forme préférée"
"phonetique"	"Phonétique"	"forme préférée"
"phonetiqueexpressive"	"Phonétique expressive"	"forme préférée"
"phonique"	"Phonique"	"forme préférée"
"phonostylistique"	"Phonostylistique"	"forme préférée"
"photographies"	"Photographies"	"forme préférée"
"phrases"	"Phrases"	"forme préférée"
"phrasesacramentelle"	"Phrase sacramentelle"	"forme préférée"
"phrasesanacycliques"	"Phrases anacycliques"	"forme préférée"
"phrasescontrepetees"	"Phrases contrepétées"	"forme préférée"
"phrasesinterrogatives"	"Phrases interrogatives"	"forme préférée"
"phrasesprogressives"	"Phrases progressives"	"forme préférée"
"phynances"	"Phynances"	"forme préférée"
"pi"	"Pi"	"forme préférée"
"pictogramme"	"Pictogramme"	"forme préférée"
"pictogramme"	"Pictogrammes"	"forme alternative"
"pieceenpalindrome"	"Pièce en palindrome"	"forme préférée"
"pieces"	"Pièces"	"forme préférée"
"pied"	"Pied"	"forme préférée"
"pied"	"Pieds"	"forme alternative"
"piedsetpointslies"	"Pieds et points liés"	"forme préférée"
"plagiaire"	"Plagiaire"	"forme préférée"
"plagiaire"	"Plagiaire"	"forme alternative"
"plagiairecombinatoire"	"Plagiaire combinatoire"	"forme préférée"
"plagiaireparanticipation"	"Plagiaire par anticipation"	"forme alternative"
"plagiaireparanticipation"	"Plagiaire par anticipation"	"forme alternative"
"plagiaireparanticipation"	"Ppa"	"forme alternative"
"plagiairepoemesdipolymorphes"	"Plagiaire poèmes di.poly.morphes"	"forme préférée"
"plagiairesparanticipation"	"Plagiaires par anticipation"	"forme alternative"
"plagiat"	"Plagiat"	"forme préférée"
"plagiat"	"Plagiat"	"forme alternative"
"plagiat"	"Plagiats"	"forme alternative"
"plagiatanticipationcanadadry"	"Plagiat anticipation. Canada dry"	"forme alternative"
"plagiatanticipationcanadadry"	"Plagiat par anticipation canada dry"	"forme préférée"
"plagiatexterieur"	"Plagiat extérieur"	"forme préférée"
"plagiatgreffe"	"Plagiat greffe"	"forme préférée"
"plagiatparanticipation"	"Plagiat par anticipation"	"forme alternative"
"plagiatparanticipation"	"Plagiat par anticipation"	"forme alternative"
"plagiats"	"Plagiats"	"forme alternative"
"plagiatsparanticipation"	"Plagiaire par anticipation"	"forme alternative"
"plagiatsparanticipation"	"Plagiaires par anticipation"	"forme alternative"
"plagiatsparanticipation"	"Plagiat par anticipation"	"forme alternative"
"plagiatsparanticipation"	"Plagiat par anticipation (PPA)"	"forme préférée"
"plagiatsparanticipation"	"Plagiats par anticipation"	"forme alternative"
"plagiatsparanticipation"	"Plagiats par anticipation"	"forme alternative"
"plagiatsparanticipation"	"Plagié par anticipation"	"forme alternative"
"plagiatsparanticipation"	"Ppa"	"forme alternative"
"plaisant"	"Plaisant"	"forme préférée"
"planencyclopedique"	"Plan encyclopédique"	"forme préférée"
"pluriels"	"Pluriels"	"forme préférée"
"poeme"	"Poème"	"forme préférée"
"poeme"	"Poèmes"	"forme alternative"
"poemeantihomologique"	"Poème anti-homologique"	"forme préférée"
"poemeantonymique"	"Poème antonymique"	"forme préférée"
"poemebegue"	"Boème"	"forme alternative"
"poemebegue"	"Poème bègue"	"forme préférée"
"poemebooleen"	"Poème booléen"	"forme préférée"
"poemecarre"	"Poème carré"	"forme préférée"
"poemeconstruitsurtabledemultiplication"	"Poème construit sur table de multiplication"	"forme préférée"
"poemecoupe"	"Poème coupé"	"forme préférée"
"poemecubique"	"Poème cubique"	"forme préférée"
"poemede4000vers"	"Poème de 4.000 vers"	"forme préférée"
"poemedelongueurinfinie"	"Poème de longueur infinie"	"forme préférée"
"poemederimesmasculinesoufeminines"	"Poème de rimes masculines ou féminines"	"forme préférée"
"poemedevocabulaire"	"Poème de vocabulaire"	"forme préférée"
"poemedouble"	"Poème double"	"forme préférée"
"poemeendiminutifs"	"Poème en diminutifs"	"forme préférée"
"poemegnomique"	"Poème gnomique"	"forme préférée"
"poemeinfini"	"Poème infini"	"forme préférée"
"poemeintersectif"	"Poème intersectif"	"forme préférée"
"poemeisovocalique"	"Poème isovocalique"	"forme préférée"
"poememnemotechnique"	"Poème mnémo-technique"	"forme préférée"
"poememoebien"	"Poème moebien"	"forme préférée"
"poemeponctuatif"	"Poème ponctuatif"	"forme préférée"
"poemepourbegue"	"Poème pour bègue"	"forme préférée"
"poemesa0mot"	"Poèmes à 0 mot"	"forme préférée"
"poemesalenvers"	"Poèmes à l’envers"	"forme préférée"
"poemesalgol"	"Poèmes Algol"	"forme préférée"
"poemesaponctuationvariable"	"Poèmes à ponctuation variable"	"forme préférée"
"poemesaversreguliers"	"Poèmes à vers réguliers"	"forme préférée"
"poemesbarres"	"Poèmes barrés"	"forme alternative"
"poemesbarres"	"Poèmes carrés"	"forme préférée"
"poemesbooleens"	"Poèmes booléens"	"forme préférée"
"poemesbooleens"	"Poèmes booléens"	"forme alternative"
"poemescorpusculaires"	"Poèmes corpusculaires"	"forme préférée"
"poemesdecoupablesenxpoemes"	"Poèmes découpables en x poèmes"	"forme préférée"
"poemesdimorphes"	"Poèmes dimorphes"	"forme préférée"
"poemesdimorphes"	"Poèmes dimorphes"	"forme alternative"
"poemesdunelettre"	"Poèmes d’une lettre"	"forme préférée"
"poemesdunelettre"	"Poèmes d’une seule lettre"	"forme alternative"
"poemesempruntes"	"Poèmes empruntés"	"forme préférée"
"poemeshomophoniques"	"Poèmes homophoniques"	"forme préférée"
"poemesinfinis"	"Poèmes infinis"	"forme préférée"
"poemesinfinis"	"Poèmes infinis"	"forme alternative"
"poemesisosubstantifs"	"Poèmes isosubstantifs"	"forme préférée"
"poemesjeux"	"Poèmes-jeux"	"forme préférée"
"poemeslineaires"	"Poèmes linéaires"	"forme préférée"
"poemesnumerique"	"Poèmes numérique"	"forme alternative"
"poemesnumerique"	"Poèmes numériques"	"forme préférée"
"poemespremiers"	"Poèmes premiers"	"forme préférée"
"poemesroubaldien"	"Poèmes roubaldien"	"forme alternative"
"poemesroubaldien"	"Poèmes roubaldiens"	"forme préférée"
"poemestopologiques"	"Poèmes topologiques"	"forme préférée"
"poemesunilateres"	"Poèmes unilatères"	"forme préférée"
"poemesyougoslaves"	"Poèmes yougoslaves"	"forme préférée"
"poemetangent"	"Poème tangent"	"forme préférée"
"poemetangent"	"Poèmes tangeants"	"forme alternative"
"poemetangent"	"Poèmes tangents"	"forme alternative"
"poesie"	"Poésie"	"forme préférée"
"poesieantonymique"	"Poésie antonymique"	"forme préférée"
"poesieantonymique"	"Poésie autonymique"	"forme alternative"
"poesieaprogramme"	"Poèmes à programme"	"forme alternative"
"poesieaprogramme"	"Poésie à programme"	"forme préférée"
"poesieautomatique"	"Poésie automatique"	"forme préférée"
"poesiechinoise"	"Poésie chinoise"	"forme préférée"
"poesiegnomique"	"Poésie gnomique"	"forme préférée"
"poesiegorille"	"Poésie gorille"	"forme préférée"
"poesiehermetique"	"Poésie hermétique"	"forme préférée"
"poesiehomophonique"	"Poésie homophonique"	"forme préférée"
"poesiesemantique"	"Poésie sémantique"	"forme préférée"
"poetesinversibles"	"Non-inversibles"	"forme alternative"
"poetesinversibles"	"Poèmes aisément inversibles"	"forme alternative"
"poetesinversibles"	"Poètes et poésie (non)inversibles"	"forme préférée"
"poetesinversibles"	"Poètes inversibles"	"forme alternative"
"poetique"	"Poétique"	"forme préférée"
"poetique"	"Poétiques"	"forme alternative"
"poetiquemusical"	"Poétique musical"	"forme préférée"
"policieroucestlelecteurquiestlassassin"	"Policier où c’est le lecteur qui est l’assassin"	"forme préférée"
"polyanagramme"	"Polyanagramme"	"forme préférée"
"polyedre"	"Polyèdre"	"forme préférée"
"polygraphie"	"Polygraphie"	"forme préférée"
"polymorphie"	"Polymorphie"	"forme préférée"
"polynsomedepeichel"	"Polynsome de Peichel"	"forme préférée"
"polysemie"	"Polysémie"	"forme préférée"
"ponctuation"	"Ponctuation"	"forme préférée"
"ponctuation"	"Ponctuation"	"forme alternative"
"pontsdekonigsberg"	"Ponts de Königsberg"	"forme préférée"
"populisme"	"Populisme"	"forme préférée"
"portraitsrobots"	"Portraits-robot"	"forme alternative"
"portraitsrobots"	"Portraits-robots"	"forme préférée"
"possibilites"	"Possibilités"	"forme préférée"
"possibilites"	"Possibilités et limites"	"forme alternative"
"postconsonnances"	"Postconsonnances"	"forme préférée"
"postrime"	"Post-rime"	"forme préférée"
"postrime"	"Post-rimes"	"forme alternative"
"potentialite"	"Potentialité"	"forme préférée"
"potentialite"	"Potentialité"	"forme alternative"
"potentialite"	"Potentialités"	"forme alternative"
"potentialite"	"Potentialités potentielles"	"forme alternative"
"potentiel"	"Potentiel"	"forme préférée"
"potentiel"	"Potentiel"	"forme alternative"
"potentiel"	"Potentielle"	"forme alternative"
"potentiel"	"Potentielles"	"forme alternative"
"potentiel"	"Potentiels"	"forme alternative"
"pppp"	"Parfait procédé de pastiche et de parodie (PPPP)"	"forme préférée"
"pppp"	"Pppp"	"forme alternative"
"prelevement"	"Prélèvement"	"forme préférée"
"preoulipisme"	"Pré-oulipisme"	"forme préférée"
"prepotentiels"	"Prépotentiels"	"forme préférée"
"prescriptum"	"Prescriptum"	"forme préférée"
"principedecarnotmathews"	"Principe de Carnot-Mathews"	"forme préférée"
"principedequeval"	"Principe de Queval"	"forme préférée"
"principederoubaud"	"1er principe de roubaud"	"forme alternative"
"principederoubaud"	"Principe de Roubaud"	"forme préférée"
"principederoubaud"	"Principe de roubaud"	"forme alternative"
"principederoubaud"	"Principe de roubaud "	"forme alternative"
"principedesuperposition"	"Principe de superposition"	"forme préférée"
"problemedefinitionnel"	"Problème définitionnel"	"forme préférée"
"procede"	"Procédé"	"forme préférée"
"procede"	"Procédés"	"forme alternative"
"procedeminouche"	"Procédé minouche"	"forme préférée"
"procedesbooleens"	"Procédés booléens"	"forme préférée"
"procedesillimites"	"Procédés illimités"	"forme préférée"
"productionautomatique"	"Production automatique"	"forme préférée"
"productionautomatique"	"Production automatique d’aphorismes"	"forme alternative"
"programmationduncourtcircuit"	"Programmation d’un court-circuit"	"forme préférée"
"programme"	"Programme"	"forme alternative"
"programme"	"Programme apl"	"forme alternative"
"programme"	"Programme informatique (apl, seits, etc.)"	"forme préférée"
"programme"	"Programme seits"	"forme alternative"
"progressionsgeometriques"	"Progressions géométriques"	"forme préférée"
"projection"	"Projection"	"forme préférée"
"projectionprophetique"	"Projection prophétique"	"forme préférée"
"proliferationautomatique"	"Prolifération automatique"	"forme préférée"
"prophetie"	"Prophétie"	"forme préférée"
"propriete"	"Propriété"	"forme préférée"
"prose"	"Prose"	"forme préférée"
"prosodie"	"Prosodie"	"forme préférée"
"prosodiegrecolatine"	"Prosodie gréco-latine"	"forme préférée"
"prospection"	"Prospection"	"forme préférée"
"prothese"	"Prothèse"	"forme préférée"
"protheselitteraire"	"Prothèse littéraire"	"forme préférée"
"protheselitteraire"	"Prothèse littéraire"	"forme alternative"
"prothesethematique"	"Prothèse thématique"	"forme préférée"
"protocoledanalyselitterairepolymorphique"	"P.a.l.p."	"forme alternative"
"protocoledanalyselitterairepolymorphique"	"Palp"	"forme alternative"
"protocoledanalyselitterairepolymorphique"	"Protocole d’analyse littéraire polymorphique (P.A.L.P.)"	"forme préférée"
"protocreations"	"Protocréations"	"forme préférée"
"proverbes"	"Proverbes"	"forme préférée"
"proverbes"	"Proverbes"	"forme alternative"
"proverbesgeneralises"	"Proverbes généralisés"	"forme préférée"
"proverbeslatins"	"Proverbes latins"	"forme préférée"
"proverbespalindromiques"	"Proverbes palindromiques"	"forme préférée"
"pseudocharade"	"Pseudo-charade"	"forme préférée"
"pseudocontrepet"	"Pseudo-contrepet"	"forme préférée"
"pseudofrancais"	"Pseudo-français"	"forme préférée"
"psychologie"	"Psychologie"	"forme préférée"
"psychologie"	"Psychologies"	"forme alternative"
"puzzlescombinatoires"	"Puzzles combinatoires"	"forme alternative"
"quadrichromieexperimentale"	"Quadrichromie expérimentale"	"forme préférée"
"qualificatif"	"Qualificatif"	"forme préférée"
"quantitatif"	"Quantitatif"	"forme préférée"
"quantite"	"Quantité"	"forme préférée"
"quasipalindrimes"	"Quasi-palindrimes"	"forme préférée"
"quasirime"	"Quasi-rime"	"forme préférée"
"quaternaires"	"Quaternaires"	"forme préférée"
"quatrain"	"Quatrain"	"forme préférée"
"quatrain"	"Quatrains"	"forme alternative"
"queneaulogue"	"Queneaulogue"	"forme préférée"
